"b'PA is struggling to fund schools, feed and house people, and keep people healthy, but 19 elected officials have tim\xe2\x80\xa6 https://t.co/qSKa4Seqmh'",Philadelphia
b'\xc2\xa1\xc2\xa1\xc2\xa1/ y yo en la ignorancia !!!',None
b'Emmanuel Ricardo Diaz really lost time FIU and Duke in back to back weeks.. https://t.co/PJPYc8P2rg',"Tallahassee, FL"
b'@LCProffitt @OurDailyBears @nick_pants @dfank_BU @YungCoff @heightofidiocy @SourGrapesPod This is a heck of a ball game',"Miles, TX"
b'@budweiserusa #BudHeavy Heaven.',"Arizona, USA"
b'@ebelden Wooooo!',Kansas City
b'Can\xe2\x80\x99t wait to get cute with my friends',None
b'Storm Hockey..... https://t.co/oBukRq1hDh',"Moline, IL"
b'@KatAtDisney @jrtoastyman See Rule 2... you\xe2\x80\x99re OK',"Berkeley, CA"
b'Need to take pics like this',"Baltimore, MD"
b'I eat when I\xe2\x80\x99m sad',None
b'I love natural sets like this \xf0\x9f\x98\x8d',None
b'@Winttocs @cachobweeney @TXIndyGurl @TxsleuthUSA @TexHellCat @jodikyman @HockeyFanGirl12 @just_old_joe @lotsofuss\xe2\x80\xa6 https://t.co/4fmbwqQ7oZ',"Dallas, tx"
b'https://t.co/mn4wTtWR6i',"San Bernardino, CA"
b'@BirdCentralPark \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb',NYC
b'or when you play a song you like and they like \xe2\x80\x9cwhat you got me listening to\xe2\x80\x9d like yeaaah I can\xe2\x80\x99t fw u\xf0\x9f\x98\x92\xf0\x9f\x98\x91',Thug's World ♻️
"b'@YoungKordell This popped up on a girl\xe2\x80\x99s timeline, and she got pregnant.'",None
"b'Knotts Scary Farm doesn\xe2\x80\x99t have a specific theme ( I don\xe2\x80\x99t think so \xf0\x9f\x98\x97), their haunted houses are kinda random. They\xe2\x80\xa6 https://t.co/GWQ7rCEgcK'",None
b'@yendisology Meeee',"Whittier, CA"
b'@danyavz Damn what\xe2\x80\x99s that supposed to mean ?\xf0\x9f\x98\x82',"Waco, TX"
"b""I don't know much but I hear red's in style \xf0\x9f\x98\x94""",None
b'This is going to be some amazing sourdough bread \xf0\x9f\x8d\x9e https://t.co/6ZEvfHRr0A',"Montgomery, AL EM62 If you need EM61 or EM72 just let me know."
b'Yo no one loves me. If they did they would fill out my fucking survey.....',"Northridge, Los Angeles"
"b""When 'Girl Front' and 'Let Me In' collide skskskkss it's 4\xc2\xb0C rn https://t.co/zNt2iIeV5B""",マニラ、フィリピン
b'Team FLN working with a full store! They\xe2\x80\x99re ready to rock and roll! #WLDNA @Joseph_WL_SAW @Pkushn @wl_byoung\xe2\x80\xa6 https://t.co/xfyr0ptbz2',"Sacramento, CA"
b'It\xe2\x80\x99s some fucking dumbasses at my job bro. Like grown ass men.',"Atlanta, GA"
b'@prettiiNsomniac It\xe2\x80\x99s a fact I been pissed all season!',"Portland, OR"
b'\xf0\x9f\xa4\xa1',htx
b'Very aggressive ice cream shop. https://t.co/2T532fCXLW',Halfway Around World Showcase
b'Those bolts jerseys are wild.',"Swepsonville, NC"
b'@thecheckdown @Joe_Burrow10 @LSUfootball LSU by a trillion',"Orlando, FL"
b'ma vie c\xe2\x80\x99est d\xe2\x80\x99la merde mtnt',"Pennsylvania, USA"
b'I\xe2\x80\x99m going LIVE on COD ... might go LIVE on YOUTUBE or TWITTER',"Minnesota, USA"
b'Not surprising to see so many homophobes discussing Dwayne wades son. If y\xe2\x80\x99all don\xe2\x80\x99t want your kids to be gay then\xe2\x80\xa6 https://t.co/aWqzD7Pwbw',"Atlanta, GA"
b'@ScottFordTVGuy @realDonaldTrump https://t.co/MNmn4aBogT',"Dearborn, MI"
b'@ByTimReynolds Inexcusable',"Los Angeles, CA"
b'@OregonPinkRose Biles is undoubtedly the greatest gymnast ever. \n\nBut I liken that to the Phelps argument: Utterly\xe2\x80\xa6 https://t.co/WMBmB8JiJT',None
b'@Janovenski @seankillackey @JohnTory Splash pads need change rooms?  Well then every wadding pool in the city should be closed.',Toronto
b'NYC Day 5 \xe2\x9c\xa8 https://t.co/mFLr0ZqmJn',032 • 91402
b'buy a Graphix pen or Pigma Micron to save aChristmas',"Georgia, USA"
"b""@yourladykc Good evening, I'm glad the roads were clear and you made it home safe. Hope you have a fabulous weekend\xf0\x9f\x92\x95\xf0\x9f\x92\x9e""",Indiana--kentucky girl
"b'@NBCNews This is not new! PBS covered this more than a decade ago.  Why everyone is surprised it came true, is the surprise.'","Indiana, USA"
b'@FayeEsqFBPE aka The Scum \xf0\x9f\x91\x8e',San Diego 🇺🇲 / Tijuana 🇲🇽
b'@mmdeportesmx Ra\xc3\xbal Adri\xc3\xa1n de la Rosa Herrera #TigresPorRG #Tigres',Mty
b'@jessicabarra19 Df wrong with you',United States
b'I\xe2\x80\x99m gonna throw up',"Tuscumbia, AL"
b'https://t.co/IZKJ4kyPBR',"Stratford, Ontario"
b'U knew. https://t.co/JgDnDwPMUr',"Chicago, IL"
b'*clears throat* IF YOU\xe2\x80\x99RE DATING SOMEONE WHO MAKES YOU MAD ENOUGH TO THE POINT WHERE YOU WANT TO OR EVEN THINK ABOU\xe2\x80\xa6 https://t.co/467Z5Yco2D',None
b'@SaraMcChong Okay good. Tell em dog to man tf up and you too McCock',"Sacramento, CA"
b'@ImJustSway @JustChillKilla @alextalktoem Does anybody else see how CRUCIAL homie in the black uppercuts were? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',"Bowie, Maryland"
b'You are a role model to many @DwyaneWade so please keep doing what you are doing. #familyaffair #familygoals',"New York, USA"
b'Why is @JoyAnnReid liking this?',"Dallas, TX"
b'@MatthewWords So ugly.',None
b'@benjaminhoffazz @Shandypockets i dry off out of the shower and don\xe2\x80\x99t leave the floor wet so i don\xe2\x80\x99t get the issue at hand',below houston; above sea level
"b'What a great season! 10-2, 6-0 at home\nhttps://t.co/IHSyR3bzab\nvia @ESPN App https://t.co/uc6fn5yF2Z'","Texarkana, USA"
"b'@Romancane After coaching for so many years, I never wanted a football game to dictate how I was as a dad/husband.'",Tally
b'@RogerChildress @SportSourceA Thank you for being classy.',"Ninety Six, SC"
"b""Time to hibernate, y'all! \n\n#chochie #cheese #cheesyboots #cheesypoofs #sweetheartmachine #tinyguy #wiggles #cheech\xe2\x80\xa6 https://t.co/V73STNhtJQ""","Hamilton, ON"
"b'@GabeArturo It\xe2\x80\x99s your tweet, visualized'","Houston, TX"
b'Pretty much.. #TalkMachine #ShutUpAndWatchTheMovie #wife #TooFunny https://t.co/8VAVfbI9kB',Houston TX 
"b'@nahimgye \xc3\x91o, soy yo! \xf0\x9f\x99\x87\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'","Guayaquil, Guayas, Ecuador"
b'@chriswallace Read about Copperheads',"Melrose, NY"
b'@realDonaldTrump Sure Captain bone spurs. Or was you still thinking about the time you had with Stormy.',None
b'I\xe2\x80\x99m people.',mcboat
b'@arnoldkim Nope.',"Seattle, Wa"
b'@MikeTodd614 WTF?',None
"b'Meanwhile, work goes on, dude keep making comments about my appearance, whatever small shit about work to try to ge\xe2\x80\xa6 https://t.co/WAK4Fv494v'","Charlotte, NC"
b'I was just called a carcass \xc2\xbf\xc2\xbf\xc2\xbf',"Goleta, CA"
b'Yeah I have taste for older women they have a special trinket the vibe of it it\xe2\x80\x99s like really freaking good they have more to mmm love it',"California, USA"
"b""Come on nie, we can't have defense and offense fucking up smfh""","Birmingham, AL"
"b""@HannahHeart11 Oh gosh yes how beautiful. It's growing alright! \xf0\x9f\x98\xb3""","Miami, FL"
b'Mom: Gemini\nDad: Gemini \nGrandmother: Gemini \n\n...and I\xe2\x80\x99m a Gemini. I was screwed from birth.',"New Orleans, LA"
b'@BamaBo17 https://t.co/6TkgRHqQqs',"Alabama, USA"
b'@ChefAaron26 @KfromFLA Very effective... doesn\xe2\x80\x99t equal HOF\xe2\x80\x99er..',"Tampa, FL"
b'TINY \xf0\x9f\xa5\xba',None
b'@RealMattCouch When Minnie Mouse steps out of her costume',Savannah
"b'This year, what have you done? \n\n1- Yeah\n2-sometimes\n3- yessir\n4- Yep\n5- Yes ma\xe2\x80\x99am\n6- Surprisingly\n7- Yeah but not\xe2\x80\xa6 https://t.co/YwDXeF80Ih'",Howard University
b'Early 90s Erotica era Madonna is the best Madonna https://t.co/vuRhxO4HY4',"Baltimore, MD"
b'Letter: Alleviating the burden of special assessments | INFORUM https://t.co/EG0OB2q3lM',"Fargo, ND"
b'@KateMastracco @BrodyMSmith @amumphlett13 some shit just sticks with you',None
b'Twitter is a fake game world',"VANCOUVER, WA"
b'@ScousePower8 Wowza! I know you love to get your \xe2\x80\x9cHolly Jolly\xe2\x80\x9d on.',"Portland, OR"
b'@VancouverSun Why?????? You can SEE BOTH hands! \xf0\x9f\x98\xb3',None
b'@_mannymaserati for someone who knows no context of the situation u taking this way too up the ass just let me tweet &lt;3333',rgv/atx
b'@Tranekaa Hell yea Top 10 pick',"Carol City, FL"
b'@abrilgawcia sa',"Houston, TX"
"b'Severe Thunderstorm Warning continues for Yazoo City MS, Satartia MS, Benton MS until 6:30 PM CST https://t.co/o95cBGh9KH'",None
b'This is truly commitment to art',"Boston, MA"
b'I JUST TAUGHT MY MOM HOW TO TEXT MY HEART IS FULL CAUSE SHES BEEN WANTING TO LEARN FOR YEARS AND NO ONE BEEN TEACHING HER \xf0\x9f\xa5\xba\xf0\x9f\x92\x97',Escondido ’ 760
b'All my crushes are PBS British drama actresses.',"Chicago, Illinois"
b'@rubencmdc I take it back this wind is messing with my hair I just can\xe2\x80\x99t do it. \xf0\x9f\x98\x82',None
b'Kings doing all this without the guys that they passed on Luka to appease',"Eagleton, IN"
b'@FelipeCalderon @MexLibre_ Jajajajaja....no te enga\xc3\xb1es feli-pillo y ya deja de consumir alcohol.',None
b'He is nasty!',🌎🇨🇦
b'WOW!! First play from scrimmage Mason Sullivan picks it off! Kirtland takes over! WOW!! https://t.co/XsgDcJXr3x',"Kirtland, OH"
"b'Just a reminder, everything is 30% off (except Moru preorders) till Monday. Automatically applied at check out. \n\nT\xe2\x80\xa6 https://t.co/oCWpZGPqG6'","Cleveland, Ohio, USA"
b'BFE Tennessee was a ton of FUN!!! #visittennessee #thanksgiving2019 #amiathanksgiving2019 https://t.co/sFd8v3rx74',"Houston, TX"
b'So true @mustafarashed this is why my office partners with Christian Legal Service to do senior Will Clinics every\xe2\x80\xa6 https://t.co/zg3aHalVo6',Philadelphia - Harrisburg 
b'@The_Dream99 You still a GIGANTIC cry baby?',G-wood
b'hi i\xe2\x80\x99m destin and i\xe2\x80\x99m a fag https://t.co/dgV5cVWPx2',"Fairhope, AL"
b'Hell nah that shit ova wit',Clayton County
b'i need new paint :(',"Port Arthur, TX"
b'@thedivinehippy refer to my last few tweets',Lafayette - Baton Rouge - NOLA
b'You know who you are https://t.co/osj9urJYI4',"Wheeling, WV — St. Paul, MN"
b'Family being big annoying \xf0\x9f\x99\x84 always want to be in someone else business but don\xe2\x80\x99t want to help',"Dallas/Houston, TX"
b'@RikiRachtman I wouldbut a Cathouse sweatshirt if you had 2x ones',"Harrisburg, NC"
"b""My parents' final pre-grandparent meal will be the taco special here, and I am deeply proud.""",Kansas City
b'Laaaaaaawd',Frontatown Calliope 
"b""Someone come get @TessaPotte1 before I murder her for NOT KNOWING WHO STEVE FUCKING IRWING IS!!!! \n\nI can't yall. I\xe2\x80\xa6 https://t.co/CMqX5rTFDc""","Texas, USA"
b'@riancymone hy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 . i was finna delete it',None
"b""Drinking an I Don't Like Mondays by Fat Orange Cat Brew Co. @ Bennigan's \xe2\x80\x94 https://t.co/qbbhdt6CZV""",None
b'@ScottEastwood want best friend come over That was good news were alright try get some pictures of my neck this mor\xe2\x80\xa6 https://t.co/O983esxiV8',"New Port Richey, FL"
b'@ChiefsInsider Just looking into the future',Leawood kansas 
b'Old School Wildcats at NRG. Let\xe2\x80\x99s GO! https://t.co/1B5UkTwHFE',"Humble, TX"
b'@scottagunn @theodramatist I\xe2\x80\x99m preferential to the one where Han Solo pilots a fleet of ships into the sun and then\xe2\x80\xa6 https://t.co/cdyTE4T7Wy',"Williamsburg, VA"
b'Date night tonight \xe2\x9d\xa4\xef\xb8\x8f',California
b'@s_kyblues \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80',None
b'Wow \xf0\x9f\x98\x8d',"Washington, DC"
"b'Esto es amor, no chingaderas!'",None
b'GL kills it and leads 2-1 with 9:21 left',None
b'Black n white beauty https://t.co/PltFY37Eit',new york
b'@alexxpaolaa Lmao',"Bronx, NY"
"b'We appreciate your continuous support and thank you to all of our vendors!! Rain or shine, it\xe2\x80\x99s Melodrama time!\xe2\x80\xa6 https://t.co/gBLaxj6UaC'","Houston, TX"
b'My favorite part of cell activations is when you spent like 35 minutes on a phone activation only to have it to cra\xe2\x80\xa6 https://t.co/HtpCl8XJAe',"Santa Ana, CA"
"b'@BrianDShields @sbuss @WokeDon That requires relocating or downsizing. And even after the exchange, wealth is unrealized.'","Toronto, Canada"
b'PSA: I am OKAY \nI had a brief moment of insanity I was ab to walk out of the house in actual jeans... not to worry\xe2\x80\xa6 https://t.co/jshDQJEXTL',None
b'@BillyGraham Amen hallelujah brother',None
"b'It\xe2\x80\x99s taken me most of the Auburn - Alabama game to realize that the Alabama QB is MAC Jones, not Matt Jones, the former Arkansas QB.'","Grand Forks, ND"
b'want kith\xf0\x9f\x98\x94 https://t.co/5v3GDXU6ng',"Orlando, FL"
b'@ OOMF\xf0\x9f\xa7\xa1',"Longview, TX"
b'https://t.co/Vp99hVq03b',"Salt Lake City, UT"
b'You know what I\xe2\x80\x99m not gon even speak on it nomo.',None
b'Only dude I talk to is Sanford.',New Orleans 
b'Just told a guy to fuck off. \n:)',Dream Street
b'@IsThisAngles \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80',"Hampton, VA"
b'Cowboys we need number 5 Auburn D line !',None
b'#BoKnew my oh my he was awesome!',"Celina, TX"
b'Who are you inviting tomorrow!  God has a powerful Word for you!  Come and be transformed and made free in His pres\xe2\x80\xa6 https://t.co/JGDy52CyVJ',"1025 N Texas Blvd Weslaco, TX"
b'Can I come workout w/ you?!',"Aliquippa, PA"
b'Awe! \xf0\x9f\x91\x8d\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xf0\x9f\x8e\xa4\xf0\x9f\x8e\x99\xf0\x9f\x98\x82',"Delray Beach,FL,USA☀️"
b'@johne1998 @MarvelCGeeks https://t.co/TraOdfbpry',"Statenville, GA"
b'@Hameetemannetje @hanneke19572010 @erikmouthaanRTL @jeremycorbyn Wat heeft uw antwoord over Israel trouwens in Gods\xe2\x80\xa6 https://t.co/FxXYksD8MD',"Boston, MA"
b'@GlodeJo07 Es por culpa de Calder\xc3\xb3n',None
b'\xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5',"Orlando, FL"
"b""I'm at DeKalb Market Hall - @dekalbmrkthall in Brooklyn, NY https://t.co/2JzNNPFJ9o""","Brooklyn,NY"
b'@corvusyn Omg are you okay???',Canada
b'@EnuJad I see no lie LMFAO \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"College Park, GA"
b'Plant-based life for life!\n#vegan #plantbased #veganlife #veganfamily #Yes #oaklandvegan https://t.co/ku5NFxnqpx',"Oakland, CA"
b'@Kitttenkayyy Twitter got a Live...',NYC ✈ L.A. 
b'@kay_sharpe It is so awful.',"Boston, MA"
b'@ctadams82 @darkcuriou @kn0wbody @KendallRaine @FransWilliamk @Berniebro6 @ChrisJNFL @cascamike Who said abort everyone? Ridiculous.',"Birmingham, AL"
b'@lazyboneskuehn this Whitney erasure',London
"b'belly on petite, ass on stupid fat .'",None
b'Friday\xe2\x80\x99s nasty ash mad I just went there',None
b'@tleholt u hanging in there huney',"Denham Springs, LA"
b'bored asf',None
"b'2020 HeavyBagMonopoly im signing artists, producers, photographers/graphic designers, I got niggas that drive DRIFT\xe2\x80\xa6 https://t.co/0Dx3Qfw4wj'","YOBITCH! ✈️ Orlando, Flawda "
"b""On today's episode of Unnecessarily Gendered Items: https://t.co/COXu71nA8D""",Original Portland
b'Trust issues \xf0\x9f\x98\x94',macon ms
b'Let\xe2\x80\x99s GEAUX Tigers!',"Waxahachie, TX"
b'Damn Everyday I Be Annoyed Af!',Chicago
b'I can finally listen to We Need a Resolution freely?!?! \xf0\x9f\x98\xad',ATL & NYC & SF/LA
b'I\xe2\x80\x99m just trying to watch some movies and be laid up tonight',210
b'@debryan96962349 Brilliant wds maam..we dont Live 4ever..tryin 2 nspire ur kids n a fukd up Society is rather diffi\xe2\x80\xa6 https://t.co/HBOa2xUff9',"New Braunfels, TX"
b'@SisMaryJoan @LongHornSteaks https://t.co/fR5glhrOIL',"Philadelphia, PA"
b'Still time to be there with @WildCenter @AlbanyMed @Cornell @colgateuniv @ClarksonUniv @LakePlacidAdk',"New York, USA"
b'You\xe2\x80\x99re a very disturbed person if you equate cancer and a pre-born baby. You and the rest of the Left are hell bent\xe2\x80\xa6 https://t.co/4VeZ9RE17n',"Conroe, TX"
b'How is this game tied?',"fresno, ca"
"b""@realDonaldTrump What about the 200-plus Bill's house passed that you and Graveyard Mitch won't even bring up for d\xe2\x80\xa6 https://t.co/1M8KBHPBfM""","Palm Beach Gardens, FL"
"b'@ratbrd liberals: trump\xe2\x80\x99s syntax is stupid \xf0\x9f\x98\x82\n\nalso liberals: yup, joe\xe2\x80\x99s our guy!'","California, USA"
"b'I\xe2\x80\x99ll say it, war damn eagle.'","Clemson, SC"
b'Couldn\xe2\x80\x99t be prouder of @TeamFullGorilla Alum @Delano3237 getting a bowl win and having a pick 6 during his effort\xf0\x9f\xa6\x8d\xf0\x9f\x8f\x88\xe2\x80\xa6 https://t.co/0xEYwUilmh',"Colorado, USA"
b'Being lactose intolerant is the worst',"Lake Jackson, TX"
b'2piece https://t.co/UB5qYXPkku',South South
b'Pay Attention to this Storm. Drivers always have a hard time with 1st Storm.',Lynn Massachusetts
b'I cant believe Bama man fuck',"Charlotte, NC"
b'C Ya \xf0\x9f\x9a\x97 \xf0\x9f\x92\xa8 https://t.co/E0ZhT0nt5B',"La Noria, Michoacán"
b'All I want is a fenced in back yard. IS THAT TOO MUCH TO ASK FOR ?!',Would you like to know
b'https://t.co/LTIfQMIAc5',United States
b'@brysonznasty It\xe2\x80\x99s dope af tho \xf0\x9f\x98\x82',THE 903
b'TLL Dance Ensemble is ready to hit the stage #konbitkreyol #haitiandanceshowcase $studentunion $cultureorganization\xe2\x80\xa6 https://t.co/EZmmDOAZ3w',In residency at LHCC
b'near bsgstblender: 33b886d3-ecb8-425a-ab5c-8b5ce51c40c7',"Alsace, France"
b'nvm I made mine I\xe2\x80\x99m gucci',ceres/modesto
b'\xe2\x98\xa0\xef\xb8\x8f',"West Point, MS"
b'@HdzItzel Aguinaldos a los trabajadores del estado jajajaja'," Hermosillo, Sonora"
"b'Much love to this woman, inviting me to my first baby shower where I was the only boy*!  Afternoon Tea, games, and\xe2\x80\xa6 https://t.co/blfpw2iUaj'",Toronto
"b'Tree is up! @ Austin, Texas https://t.co/dp2Otpnlfr'","30.508977,-97.694219"
b'*silence* \nMareesa- i want to be tiktok famous \n*silence*',None
"b'@lasvegas2day \xd0\x97\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2\xd0\xbe\xd0\xb3\xd0\xbe \xd0\xbd\xd0\xb5 \xd1\x82\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xba\xd0\xbe \xd0\xb2 \xd0\xbf\xd0\xb5\xd1\x80\xd0\xb5\xd0\xbd\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xd0\xbc \xd1\x81\xd0\xbc\xd1\x8b\xd1\x81\xd0\xbb\xd0\xb5, \xd0\xbd\xd0\xbe \xd0\xb8 \xd0\xb2 \xd0\xbf\xd1\x80\xd1\x8f\xd0\xbc\xd0\xbe\xd0\xbc - \xd0\xbd\xd0\xb0 \xd1\x81\xd0\xb5\xd0\xb2\xd0\xb5\xd1\x80\xd0\xb5 \xd1\x83 \xd0\xbc\xd0\xb5\xd0\xbd\xd1\x8f \xd0\xbd\xd0\xbe\xd1\x81 \xd0\xb7\xd0\xb0\xd0\xbb\xd0\xbe\xd0\xb6\xd0\xb8\xd0\xbb\xd0\xbe, \xd0\xb0 \xd0\xb3\xd1\x83\xd0\xb1\xd1\x8b \xd1\x81\xd0\xbe\xd1\x85\xd0\xbb\xd0\xb8\xe2\x80\xa6 https://t.co/ohNXLM234r'","Houston, TX"
b'im getting fat',202📍
b'@reneritchie Ring alarm.  Just in case.',United States
"b""SF auto show has been lackluster (or: definitely not the same compared to Chicago's)""",✈️ Bay Area
b'I really just got high af with white skater boys',"Hollywood, Los Angeles"
b'Drinking a High Mileage by @baldbirdsbrews @ Bald Birds Brewing Co. \xe2\x80\x94 https://t.co/bRa8lgfVGY',NJ
b'Me on my 3rd cup of coffee at 12:35am knowing I won\xe2\x80\x99t get any sleep tonight https://t.co/uDaCx4vbse',"Toledo, Ohio // PIB"
b'@Kikipaid00 @Evelyn_Burrito Cashapp-$xhalleym',None
b'Reminder that none of the \xe2\x80\x9cpress\xe2\x80\x9d are gonna press Manny...',None
b'@tleehumphrey @CalgaryRugbyDad @walkerpj1 @Shelley10646639 @RickAkozak @cangal21 @chriswarkentin Isnt it fun y in r\xe2\x80\xa6 https://t.co/7OALmjW2Dy',"Woodstock, Ontario"
b'Eh. https://t.co/lKa7do0XMn',In My Zone 🌇
b'My auntie is so extra. https://t.co/jn6opsBGB5',"Atlanta, GA"
"b'I have honestly never cared who won the Iron Bowl, but today a Bama loss would be fun.'","Atlanta, GA"
b'@peypeyclay',"Midland, TX"
b'My thanksgiving was lit \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/2CYnMEyf56',"Castaic, CA"
b'I forgot about Big Bear this month lmao',None
